ObvservationNum,Species,Coordinates,Coord_Lat,Coord_long
431, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
377, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
430, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
429, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
396, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
428, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
427, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
438, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
426, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
407, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
313, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
383, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
868, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
382, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
381, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
394, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
395, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
414, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
413, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
412, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
900, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
899, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
898, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
897, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
408, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
415, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
416, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
425, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
422, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
406, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
418, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
915, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
417, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
421, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
419, Wood Bison,"(60.0057678, -111.8767798)",60.0057678,-111.8767798
623, American Bison,"(61.0666922, -107.991707)",61.0666922,-107.991707
487, American Bison,"(61.0666922, -107.991707)",61.0666922,-107.991707
732, Wood Bison,"(61.0666922, -107.991707)",61.0666922,-107.991707
621, Wood Bison,"(61.0666922, -107.991707)",61.0666922,-107.991707
906, Wood Bison,"(61.0666922, -107.991707)",61.0666922,-107.991707
743, Wood Bison,"(61.0666922, -107.991707)",61.0666922,-107.991707
744, Wood Bison,"(61.0666922, -107.991707)",61.0666922,-107.991707
734, Wood Bison,"(61.0666922, -107.991707)",61.0666922,-107.991707
400, Wood Bison,"(61.0666922, -107.991707)",61.0666922,-107.991707
337, Wood Bison,"(65.3522755, -138.2675451)",65.3522755,-138.2675451
650, Wood Bison,"(65.3522755, -138.2675451)",65.3522755,-138.2675451
